id,name,experiences_offered,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,factor_city
2004931,Lux 1BD in CapHill. 97 Walkscore,none,8534462,Daniela,2013-08-30,within an hour,1.00,1.00,TRUE,Belltown,48,48,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Belmont Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$167.00 ,"$1,300.00 ","$4,200.00 ",$300.00 ,$60.00 ,2,$20.00 ,2,1125,today,TRUE,27,57,87,268,1/4/2016,48,2014-01-01,2015-10-22,96,9,10,10,10,10,9,FALSE,NA,FALSE,strict,TRUE,TRUE,3,1.96,Seattle
7179783,Modern Urban Retreat; Walk Score 95,none,5662531,Katie,2013-03-28,within an hour,1.00,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"E John St, Seattle, WA 98102, United States",NA,Broadway,Seattle,WA,98102,Townhouse,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Pets Allowed"",""Pets live on this property"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,Iron",NA,$99.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,3 weeks ago,TRUE,30,60,90,179,1/4/2016,1,2015-12-13,2015-12-13,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1,Seattle
7241235,Cozy Studio on Capitol Hill,none,37913323,Molly,2015-07-08,within a day,1.00,1.00,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Elevator in Building"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Essentials""",NA,$100.00 ,NA,NA,NA,$50.00 ,2,$0.00 ,1,5,6 weeks ago,TRUE,0,16,45,45,1/4/2016,12,2015-07-13,2015-11-20,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,2.05,Seattle
6249458,2Bed 2Bath w Parking Capitol Hill,none,32433212,Bonnie,2015-05-02,within a few hours,1.00, ,TRUE,Capitol Hill,1,1,"    phone  ,   reviews    ",TRUE,FALSE,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,5,2,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$259.00 ,"$1,300.00 ","$3,750.00 ",$150.00 ,$80.00 ,1,$0.00 ,2,1125,3 days ago,TRUE,29,59,89,363,1/4/2016,13,2015-05-06,2015-09-14,98,10,9,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.6,Seattle
1537246,Historic 1 BR Gem on Capitol Hill,none,7606108,Lana,2013-07-20,within a few hours,1.00,1.00,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"East Roy Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$139.00 ,$875.00 ,"$2,000.00 ",$450.00 ,$60.00 ,2,$15.00 ,3,1125,5 days ago,TRUE,0,0,0,266,1/4/2016,55,2013-08-26,2015-12-26,97,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.91,Seattle
841140,"Spacious, New Apt & Terrace on Park",none,2496518,Jeremy,2012-05-29,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Nagle Pl, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,4,1,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",""Elevator in Building"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Essentials"",""Shampoo""",NA,$185.00 ,NA,NA,$500.00 ,NA,1,$0.00 ,4,21,2 months ago,TRUE,27,57,87,176,1/4/2016,13,2013-01-03,2014-10-26,98,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.36,Seattle
1961950,Bunker 11: Walk to Downtown Seattle,none,31509,David,2009-08-13,within an hour,1.00,1.00,TRUE,Capitol Hill,4,4,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,3,1,0,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$99.00 ,NA,NA,NA,NA,2,$20.00 ,1,27,today,TRUE,5,5,5,6,1/4/2016,17,2014-12-09,2015-12-25,98,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.3,Seattle
8735996,Studio-Plus on Capitol Hill,none,45834046,Daniel,2015-10-05,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    phone  ,   facebook  ,   google    ",TRUE,FALSE,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Essentials""",NA,$90.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,3 months ago,TRUE,0,0,0,65,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
1220471,Best Urban Location & Patio,none,6657721,Alex And Joshua,2013-05-30, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"Summit Avenue E, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1.5,2,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Shampoo""",NA,$250.00 ,"$1,750.00 ","$7,500.00 ",$500.00 ,$100.00 ,3,$20.00 ,3,14,5 months ago,TRUE,9,9,9,11,1/4/2016,4,2013-07-15,2013-09-03,100,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.13,Seattle
7369,launchingpad/landingpad,none,19425,Shireen,2009-05-30, , , ,FALSE,Broadway,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Bellevue Ave, Seattle, WA 98122, United States",Broadway,Broadway,Seattle,WA,98122,Condominium,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Elevator in Building"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Essentials"",""Shampoo"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",800,$85.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,today,TRUE,3,24,53,53,1/4/2016,40,2009-06-07,2012-03-04,94,10,10,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.5,Seattle
9137899,"Heart of the city, View from up-top",none,47588576,Will,2015-10-27,within a day,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,1,1,Real Bed,"""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",""Free Parking on Premises"",""Elevator in Building"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",Hangers,Iron,""Laptop Friendly Workspace""",NA,$100.00 ,$400.00 ,NA,$200.00 ,$25.00 ,2,$25.00 ,3,1125,yesterday,TRUE,2,6,6,48,1/4/2016,2,2015-11-18,2015-12-01,100,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.25,Seattle
4831200,Rick Owens Inspired Studio,none,11946408,Chad,2014-02-04, , ,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Kitchen"",""Heating""",NA,$80.00 ,NA,NA,$300.00 ,$45.00 ,1,$0.00 ,1,10,never,TRUE,0,0,0,275,1/4/2016,4,2015-01-02,2015-03-23,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.33,Seattle
1562643,Renovated 1904 Capitol Hill classic,none,8315334,Robert,2013-08-22,within a few hours,1.00,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Entire home/apt,8,3.5,4,5,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$260.00 ,NA,NA,$500.00 ,$150.00 ,6,$25.00 ,1,1125,yesterday,TRUE,19,42,67,305,1/4/2016,23,2014-12-08,2016-01-02,90,10,9,9,9,9,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,3,1.76,Seattle
7871807,1 bed/1bath in a 6bed/6bath house,none,41487433,Jose,2015-08-14, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Private room,1,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",Breakfast,""Washer"",""Dryer"",""Shampoo""",NA,$125.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,4 months ago,TRUE,0,0,0,117,1/4/2016,2,2015-08-23,2015-09-06,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.44,Seattle
8116395,Entire apartment in Capitol Hill,none,21195629,Robbie,2014-09-11,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"Malden Avenue East, Seattle, WA 98112, United States",Capitol Hill,Broadway,Seattle,WA,98112,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$119.00 ,$775.00 ,NA,NA,NA,1,$0.00 ,1,2,2 weeks ago,TRUE,8,16,46,321,1/4/2016,17,2015-09-05,2015-12-13,91,10,9,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,4.18,Seattle
872152,Luxurious Local Lifestyle 2Bd/2+Bth,none,50893,Chris,2009-11-02,within a few hours,1.00,1.00,FALSE,Capitol Hill,10,10,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Entire home/apt,4,2.5,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Suitable for Events"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials""",NA,$182.00 ,"$1,311.00 ","$3,200.00 ","$2,500.00 ",$300.00 ,4,$20.00 ,3,1125,2 months ago,TRUE,0,2,5,280,1/4/2016,10,2014-03-27,2015-09-06,100,10,10,10,10,10,10,FALSE,NA,FALSE,strict,TRUE,TRUE,9,0.46,Seattle
719233,Spacious Apartment in Capitol Hill!,none,934641,Nick,2011-08-07,within an hour,1.00,1.00,FALSE,Capitol Hill,3,3,"    phone  ,   facebook  ,   linkedin  ,   reviews    ",TRUE,FALSE,"Melrose Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials""",NA,$69.00 ,NA,NA,$100.00 ,$72.00 ,2,$0.00 ,2,30,2 days ago,TRUE,20,20,20,40,1/4/2016,255,2012-10-03,2015-11-29,85,8,8,9,9,9,9,FALSE,NA,FALSE,strict,TRUE,FALSE,3,6.43,Seattle
6216116,Beautiful Space Needle/Skyline View,none,32238651,Michael,2015-04-30,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,1,Real Bed,"""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials""",NA,$90.00 ,NA,NA,NA,NA,1,$0.00 ,2,1125,today,TRUE,3,3,3,226,1/4/2016,9,2015-05-20,2015-12-27,84,9,8,10,9,10,9,FALSE,NA,TRUE,flexible,FALSE,FALSE,1,1.17,Seattle
9386509,408 Modern Studio on Capitol Hill,none,42537846,Eric,2015-08-25,within an hour,0.99,1.00,FALSE,Capitol Hill,17,17,"    email  ,   phone  ,   reviews  ,   manual_offline    ",TRUE,TRUE,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Essentials"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$69.00 ,$400.00 ,"$1,500.00 ",$95.00 ,$25.00 ,1,$0.00 ,1,1125,3 days ago,TRUE,16,37,67,342,1/4/2016,4,2015-12-08,2015-12-22,90,8,10,9,10,10,9,FALSE,NA,TRUE,moderate,FALSE,FALSE,15,4,Seattle
1686958,Gorgeous Old Style Apartment,none,8904778,Lisa,2013-09-17, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer""",NA,$130.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,22 months ago,TRUE,0,0,0,184,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,NA,Seattle
8106277,Triplex A on Capitol Hill,none,24916371,Mc,2014-12-16,within an hour,1.00,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,6,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in""",NA,$135.00 ,NA,"$3,650.00 ",$200.00 ,$45.00 ,4,$50.00 ,1,1125,2 weeks ago,TRUE,30,60,90,365,1/4/2016,1,2015-10-31,2015-10-31,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,3,0.45,Seattle
5422881,"Cozy Apt, Great View - Capitol Hill",none,26326126,Dan,2015-01-18,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook    ",TRUE,FALSE,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Private room,2,2,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo"",Hangers,""Laptop Friendly Workspace""",NA,$82.00 ,$417.00 ,"$1,190.00 ",NA,$25.00 ,1,$0.00 ,14,1125,6 weeks ago,TRUE,0,29,32,126,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
6812054,Cozy 1BD in heart of Capitol Hill,none,35662043,Amanda,2015-06-12,within a day,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"East Mercer Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$212.00 ,"$1,261.00 ",NA,NA,NA,1,$0.00 ,2,1125,3 weeks ago,TRUE,30,60,90,365,1/4/2016,4,2015-07-01,2015-08-12,95,10,10,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.64,Seattle
5067177,Capitol Hill Excursion Part five,none,7354306,Michael,2013-07-08,within an hour,1.00,1.00,FALSE,Capitol Hill,18,18,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Private room,1,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$47.00 ,$357.00 ,$900.00 ,NA,NA,1,$0.00 ,2,30,yesterday,TRUE,23,53,83,357,1/4/2016,14,2015-08-16,2016-01-01,94,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,18,2.96,Seattle
6689259,Triplex C on Capitol Hill,none,24916371,Mc,2014-12-16,within an hour,1.00,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,4,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in""",NA,$100.00 ,NA,"$3,500.00 ",$200.00 ,$45.00 ,4,$50.00 ,1,1125,2 weeks ago,TRUE,17,47,70,305,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,moderate,FALSE,FALSE,3,NA,Seattle
4231670,Exposed brick beauty in CapitolHill,none,9499722,Emily,2013-10-18,within a few hours,0.80,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,2,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials""",NA,$100.00 ,$600.00 ,NA,$100.00 ,NA,1,$0.00 ,3,1125,3 weeks ago,TRUE,25,55,85,360,1/4/2016,4,2014-11-05,2014-12-31,80,9,9,9,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.28,Seattle
6951415,Large Seattle Studio (Capitol Hill),none,1363490,Mireya,2011-11-02,within an hour,1.00,1.00,FALSE,Capitol Hill,2,2,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"East Thomas Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,0,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo""",NA,$95.00 ,NA,"$2,400.00 ",$500.00 ,$50.00 ,2,$25.00 ,2,1125,a week ago,TRUE,0,9,9,57,1/4/2016,16,2015-06-30,2015-11-25,95,10,9,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,2.54,Seattle
7666155,New Modern Pike/Pine Apartment,none,5551020,Benjamin,2013-03-20, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"East Pine Street, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Elevator in Building"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials""",NA,$239.00 ,NA,NA,$500.00 ,$75.00 ,0,$0.00 ,2,1125,3 days ago,TRUE,0,0,0,129,1/4/2016,2,2015-08-09,2015-08-16,100,10,10,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.4,Seattle
8934054,Condo rental room  in downtown!,none,41379323,E,2015-08-13,within an hour,1.00,1.00,FALSE,Capitol Hill,7,7,"    email  ,   phone  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Private room,3,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Pets Allowed"",Breakfast,""Pets live on this property"",""Dog(s)"",""Elevator in Building"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$75.00 ,$495.00 ,"$1,995.00 ",$95.00 ,$40.00 ,2,$25.00 ,1,1125,7 weeks ago,TRUE,22,52,82,357,1/4/2016,4,2015-11-03,2015-12-20,60,6,5,6,5,8,6,FALSE,NA,FALSE,strict,FALSE,FALSE,2,1.9,Seattle
7601766,Clean Capitol Hill Apt,none,39863754,Micah Alyn,2015-07-28,a few days or more,0.43,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Private room,3,1,1,1,Futon,"""Wireless Internet"",""Kitchen"",Breakfast,""Heating"",""Suitable for Events"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo""",NA,$75.00 ,NA,NA,NA,$5.00 ,1,$15.00 ,1,1125,3 months ago,TRUE,30,60,90,365,1/4/2016,5,2015-07-30,2015-11-18,73,9,10,10,9,9,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.94,Seattle
6954984,Charming Modern 1 Bdrm Capitol Hill,none,5260336,Jennifer,2013-02-28,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,3,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$96.00 ,$700.00 ,NA,NA,$60.00 ,2,$10.00 ,1,1125,2 weeks ago,TRUE,10,22,30,128,1/4/2016,3,2015-12-01,2015-12-14,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,2.57,Seattle
